"Date_Time","Year","Month","Day_Type","Holiday","FasciaAEEG","Total_Power","DIMAT","Refrigeration_unit2","Data_centre","Bar_Ambrogio","Canteen","Rectory","Print_shop","Allocated","Not_allocated"
2019-01-03 04:30:00,2019,"Jan","Thu","No","F23",116.8,3.6,2.8,34,2,18.8,12.4,0.4,74,42.8
2019-01-03 04:45:00,2019,"Jan","Thu","No","F23",120.8,4,2.8,35.2,2,19.2,13.2,0.4,76.8,44
2019-01-03 05:00:00,2019,"Jan","Thu","No","F23",119.6,4,2.4,35.2,1.6,19.2,12.4,0.4,75.2,44.4
2019-01-03 05:15:00,2019,"Jan","Thu","No","F23",125.6,3.6,2.8,34,1.6,18.4,12,0.4,72.8,52.8
2019-01-03 05:30:00,2019,"Jan","Thu","No","F23",126.8,4,2.8,34.8,2,19.6,11.6,0.4,75.2,51.6
2019-01-03 05:45:00,2019,"Jan","Thu","No","F23",124,3.6,2.4,34.8,2,19.2,12,0,74,50
2019-01-03 06:00:00,2019,"Jan","Thu","No","F23",122,4,2.8,34,2,19.6,12,0.4,74.8,47.2
2019-01-03 06:15:00,2019,"Jan","Thu","No","F23",132.8,3.6,7.6,35.2,1.6,30,11.6,0.4,90,42.8
2019-01-03 06:30:00,2019,"Jan","Thu","No","F23",124.4,4,7.2,34,1.6,28.8,11.2,0.4,87.2,37.2
2019-01-03 06:45:00,2019,"Jan","Thu","No","F23",144.4,4,20.8,34.8,1.2,28,12.4,0.4,101.6,42.8
2019-01-03 07:00:00,2019,"Jan","Thu","No","F23",157.2,3.6,22,34.4,1.6,34,10,0.4,106,51.2
2019-01-03 07:15:00,2019,"Jan","Thu","No","F23",199.2,4,34.4,34,2,35.6,10,2,122,77.2
2019-01-03 07:30:00,2019,"Jan","Thu","No","F23",204.4,3.6,35.2,34.8,1.6,33.2,9.6,1.6,119.6,84.8
2019-01-03 07:45:00,2019,"Jan","Thu","No","F23",195.2,3.6,33.6,34,2,30.4,9.6,1.6,114.8,80.4
2019-01-03 08:00:00,2019,"Jan","Thu","No","F1",197.6,4,34.8,34.8,2,32,10,2,119.6,78
2019-01-03 08:15:00,2019,"Jan","Thu","No","F1",195.2,4,34.4,34.8,1.6,31.2,10,1.6,117.6,77.6
2019-01-03 08:30:00,2019,"Jan","Thu","No","F1",194.4,3.6,33.6,34,1.6,31.2,9.6,2,115.6,78.8
2019-01-03 08:45:00,2019,"Jan","Thu","No","F1",202.4,4,34.4,34.8,2.8,32,9.6,2,119.6,82.8
2019-01-03 09:00:00,2019,"Jan","Thu","No","F1",190.8,3.6,33.2,34,1.6,30.4,9.6,1.6,114,76.8
2019-01-03 09:15:00,2019,"Jan","Thu","No","F1",176.4,4,34,34.8,2,32.4,8.8,2,118,58.4
2019-01-03 09:30:00,2019,"Jan","Thu","No","F1",196.4,4,33.6,34.8,2,33.6,9.2,1.6,118.8,77.6
2019-01-03 09:45:00,2019,"Jan","Thu","No","F1",191.6,4,32.8,34.4,2,30.8,8.4,1.6,114,77.6
2019-01-03 10:00:00,2019,"Jan","Thu","No","F1",192,3.6,33.6,35.2,1.6,32.4,8.4,2,116.8,75.2
2019-01-03 10:15:00,2019,"Jan","Thu","No","F1",184.4,4,32.4,35.2,2,31.2,9.2,1.6,115.6,68.8
2019-01-03 10:30:00,2019,"Jan","Thu","No","F1",183.2,4,33.2,35.6,2,30.8,10,2,117.6,65.6
2019-01-03 10:45:00,2019,"Jan","Thu","No","F1",193.2,3.6,33.2,36,2,32,10,2,118.8,74.4
2019-01-03 11:00:00,2019,"Jan","Thu","No","F1",185.6,4,32.4,34.4,2,31.6,10,1.6,116,69.6
2019-01-03 11:15:00,2019,"Jan","Thu","No","F1",182.8,4,33.2,36,2,31.6,10,2,118.8,64
2019-01-03 11:30:00,2019,"Jan","Thu","No","F1",195.2,3.6,32,34.4,1.6,31.6,9.6,1.6,114.4,80.8
2019-01-03 11:45:00,2019,"Jan","Thu","No","F1",179.2,4,32.8,35.6,1.6,32.4,10,1.6,118,61.2
2019-01-03 12:00:00,2019,"Jan","Thu","No","F1",190.4,3.6,32.4,35.6,2.4,31.2,10,2,117.2,73.2
2019-01-03 12:15:00,2019,"Jan","Thu","No","F1",167.2,4,32,34.8,2,31.6,9.6,1.6,115.6,51.6
2019-01-03 12:30:00,2019,"Jan","Thu","No","F1",157.2,3.6,32.8,35.6,2.4,32,9.2,2,117.6,39.6
2019-01-03 12:45:00,2019,"Jan","Thu","No","F1",160.4,4,32.4,36,1.6,32,8.8,2,116.8,43.6
2019-01-03 13:00:00,2019,"Jan","Thu","No","F1",160,4,31.6,34.8,1.6,31.6,9.2,1.6,114.4,45.6
2019-01-03 13:15:00,2019,"Jan","Thu","No","F1",158.8,3.6,32.8,35.6,2,30.8,10,1.6,116.4,42.4
2019-01-03 13:30:00,2019,"Jan","Thu","No","F1",152.4,4,31.6,34.8,1.6,32,8.8,2,114.8,37.6
2019-01-03 13:45:00,2019,"Jan","Thu","No","F1",162,4,32.4,35.6,2,32,8.8,1.6,116.4,45.6
2019-01-03 14:00:00,2019,"Jan","Thu","No","F1",160,3.6,32.4,35.6,2,32,9.2,1.6,116.4,43.6
2019-01-03 14:15:00,2019,"Jan","Thu","No","F1",164,4,31.6,34.8,2,30.8,9.2,2,114.4,49.6
2019-01-03 14:30:00,2019,"Jan","Thu","No","F1",160.4,4,32.8,35.6,1.6,31.2,10,1.6,116.8,43.6
2019-01-03 14:45:00,2019,"Jan","Thu","No","F1",159.6,3.6,31.2,34.8,2,31.6,10.4,2,115.6,44
2019-01-03 15:00:00,2019,"Jan","Thu","No","F1",161.2,4,32,35.6,1.6,32.8,10.8,2,118.8,42.4
2019-01-03 15:15:00,2019,"Jan","Thu","No","F1",140.8,4,19.2,35.6,2.4,32.4,9.2,0,102.8,38
2019-01-03 15:30:00,2019,"Jan","Thu","No","F1",135.2,3.6,19.6,34.8,1.2,31.6,9.2,0.4,100.4,34.8
2019-01-03 15:45:00,2019,"Jan","Thu","No","F1",146,4,20.8,36,2,32.4,8.8,0.4,104.4,41.6
2019-01-03 16:00:00,2019,"Jan","Thu","No","F1",137.2,4,20,34.8,2.4,30,8.8,0.4,100.4,36.8
2019-01-03 16:15:00,2019,"Jan","Thu","No","F1",142.8,4,21.2,35.6,2,18.8,8.8,0,90.4,52.4
2019-01-03 16:30:00,2019,"Jan","Thu","No","F1",159.6,3.6,20.8,35.6,2,13.2,9.6,0.4,85.2,74.4
2019-01-03 16:45:00,2019,"Jan","Thu","No","F1",158,4,20,34.8,2.4,8.8,8.8,0.8,79.6,78.4
2019-01-03 17:00:00,2019,"Jan","Thu","No","F1",159.6,3.6,21.2,36,1.6,8.8,10,0.4,81.6,78
2019-01-03 17:15:00,2019,"Jan","Thu","No","F1",162.4,4,20.4,34.8,1.6,8.8,9.6,0,79.2,83.2
2019-01-03 17:30:00,2019,"Jan","Thu","No","F1",164.4,3.6,21.2,35.6,2,9.2,9.2,0.4,81.2,83.2
2019-01-03 17:45:00,2019,"Jan","Thu","No","F1",162.8,4,21.2,35.6,2,8.4,8.8,0.4,80.4,82.4
2019-01-03 18:00:00,2019,"Jan","Thu","No","F1",158.4,4,20.8,34.8,2,7.6,8.8,0.4,78.4,80
2019-01-03 18:15:00,2019,"Jan","Thu","No","F1",160.4,3.6,20.8,36,2,8.8,8.8,0,80,80.4
2019-01-03 18:30:00,2019,"Jan","Thu","No","F1",141.6,4,16.8,34.8,2.8,10,8.8,0.4,77.6,64
2019-01-03 18:45:00,2019,"Jan","Thu","No","F1",138.4,3.6,15.2,35.6,1.6,9.6,8.8,0.8,75.2,63.2
2019-01-03 19:00:00,2019,"Jan","Thu","No","F23",135.6,4,14.4,35.6,1.6,9.2,10,0.4,75.2,60.4
2019-01-03 19:15:00,2019,"Jan","Thu","No","F23",124.4,3.6,2.8,34.8,2,9.6,11.2,0,64,60.4
2019-01-03 19:30:00,2019,"Jan","Thu","No","F23",127.6,4,2.8,35.6,2,10,11.6,0.4,66.4,61.2
2019-01-03 19:45:00,2019,"Jan","Thu","No","F23",130.4,3.6,2.8,36,1.6,10.8,11.2,0.4,66.4,64
2019-01-03 20:00:00,2019,"Jan","Thu","No","F23",125.2,4,2.4,34.4,2,10,11.2,0.4,64.4,60.8
2019-01-03 20:15:00,2019,"Jan","Thu","No","F23",128,3.6,2.8,36,1.2,9.2,11.6,0,64.4,63.6
2019-01-03 20:30:00,2019,"Jan","Thu","No","F23",124.4,4,2.8,34.8,2.4,10,11.2,0.8,66,58.4
2019-01-03 20:45:00,2019,"Jan","Thu","No","F23",125.2,4,2.4,36,1.6,8.8,11.6,0.4,64.8,60.4
2019-01-03 21:00:00,2019,"Jan","Thu","No","F23",127.6,3.6,2.8,35.6,1.6,11.6,11.6,0.4,67.2,60.4
2019-01-03 21:15:00,2019,"Jan","Thu","No","F23",125.2,4,2.8,34.8,1.6,18.8,11.2,0,73.2,52
2019-01-03 21:30:00,2019,"Jan","Thu","No","F23",128,4,2.4,36,1.6,19.2,11.2,0.4,74.8,53.2
2019-01-03 21:45:00,2019,"Jan","Thu","No","F23",124.8,3.6,2.8,34.8,2,18.8,10.8,0.4,73.2,51.6
2019-01-03 22:00:00,2019,"Jan","Thu","No","F23",128.4,4,2.8,35.6,2,20,11.6,0.4,76.4,52
2019-01-03 22:15:00,2019,"Jan","Thu","No","F23",128,4,2.8,35.2,1.6,18.8,11.6,0,74,54
2019-01-03 22:30:00,2019,"Jan","Thu","No","F23",128.4,3.6,2.4,34,2.4,18.4,10.8,0.8,72.4,56
2019-01-03 22:45:00,2019,"Jan","Thu","No","F23",129.6,4,2.8,35.2,2,19.2,11.2,0.4,74.8,54.8
2019-01-03 23:00:00,2019,"Jan","Thu","No","F23",124.8,4,2.8,34.4,1.2,18.4,11.2,0.4,72.4,52.4
2019-01-03 23:15:00,2019,"Jan","Thu","No","F23",121.2,4,2.8,34.8,2.4,19.2,10.8,0.4,74.4,46.8
2019-01-03 23:30:00,2019,"Jan","Thu","No","F23",123.6,4,2.4,35.2,1.6,20,11.2,0,74.4,49.2
2019-01-03 23:45:00,2019,"Jan","Thu","No","F23",118,3.6,2.8,34,1.6,18.8,10.4,0.4,71.6,46.4
2019-01-04 00:00:00,2019,"Jan","Fri","No","F23",120,4,2.8,34.8,2.4,19.2,11.2,0.4,74.8,45.2
2019-01-04 00:15:00,2019,"Jan","Fri","No","F23",116.4,3.6,2.4,34.4,2,18.8,14.8,0.4,76.4,40
2019-01-04 00:30:00,2019,"Jan","Fri","No","F23",115.2,4,2.8,35.2,1.6,18.8,11.6,0.4,74.4,40.8
2019-01-04 00:45:00,2019,"Jan","Fri","No","F23",115.2,4,2.4,34.8,2,19.2,11.2,0.4,74,41.2
2019-01-04 01:00:00,2019,"Jan","Fri","No","F23",109.2,3.6,2.8,34,1.6,19.2,10.8,0.4,72.4,36.8
2019-01-04 01:15:00,2019,"Jan","Fri","No","F23",110,4,2.8,35.2,1.6,18.8,10.8,0.4,73.6,36.4
2019-01-04 01:30:00,2019,"Jan","Fri","No","F23",111.6,3.6,2.4,34,2,18.8,11.6,0,72.4,39.2
2019-01-04 01:45:00,2019,"Jan","Fri","No","F23",113.2,4,2.8,34.8,2,19.6,10.4,0.4,74,39.2
2019-01-04 02:00:00,2019,"Jan","Fri","No","F23",110.8,4,2.4,35.2,2.4,18.4,11.2,0.4,74,36.8
2019-01-04 02:15:00,2019,"Jan","Fri","No","F23",105.6,3.6,2.8,34,1.6,18.8,10.4,0.4,71.6,34
2019-01-04 02:30:00,2019,"Jan","Fri","No","F23",113.2,4,2.8,34.8,2,19.6,10.8,0.4,74.4,38.8
2019-01-04 02:45:00,2019,"Jan","Fri","No","F23",107.2,4,2.4,35.2,1.6,17.6,11.2,0.4,72.4,34.8
2019-01-04 03:00:00,2019,"Jan","Fri","No","F23",105.6,3.6,2.8,34,1.6,19.6,10.8,0.4,72.8,32.8
2019-01-04 03:15:00,2019,"Jan","Fri","No","F23",108.8,4,2.4,35.2,1.6,19.2,11.2,0.4,74,34.8
2019-01-04 03:30:00,2019,"Jan","Fri","No","F23",103.6,3.6,2.8,34,2,17.6,11.6,0,71.6,32
2019-01-04 03:45:00,2019,"Jan","Fri","No","F23",108.4,4,2.8,35.2,1.6,19.6,12,0.4,75.6,32.8
2019-01-04 04:00:00,2019,"Jan","Fri","No","F23",110.4,4,2.4,35.2,2,19.6,12,0.4,75.6,34.8
2019-01-04 04:15:00,2019,"Jan","Fri","No","F23",106.8,3.6,2.8,34.4,1.6,18.8,12,0.4,73.6,33.2
2019-01-04 04:30:00,2019,"Jan","Fri","No","F23",111.6,4,2.4,34.8,1.6,20.8,12.4,0.4,76.4,35.2
2019-01-04 04:45:00,2019,"Jan","Fri","No","F23",107.2,4,2.8,34.4,1.6,19.2,12,0.4,74.4,32.8
2019-01-04 05:00:00,2019,"Jan","Fri","No","F23",110.4,4,2.8,35.2,2,19.6,12,0.4,76,34.4
2019-01-04 05:15:00,2019,"Jan","Fri","No","F23",118,3.6,2.4,34.8,2,19.6,12,0.4,74.8,43.2
2019-01-04 05:30:00,2019,"Jan","Fri","No","F23",116.8,4,2.8,34.4,1.2,18.8,10.4,0,71.6,45.2
2019-01-04 05:45:00,2019,"Jan","Fri","No","F23",121.6,4,2.4,34.8,2,19.6,8.4,0.4,71.6,50
2019-01-04 06:00:00,2019,"Jan","Fri","No","F23",123.6,3.6,4.4,34,1.6,20.8,10,0.4,74.8,48.8
2019-01-04 06:15:00,2019,"Jan","Fri","No","F23",173.6,4,38.8,34.8,2.4,27.2,11.6,0.4,119.2,54.4
2019-01-04 06:30:00,2019,"Jan","Fri","No","F23",195.6,3.6,46,34.8,1.6,27.6,12,0.4,126,69.6
2019-01-04 06:45:00,2019,"Jan","Fri","No","F23",193.2,4,44.8,34,1.6,30.8,11.2,0.4,126.8,66.4
2019-01-04 07:00:00,2019,"Jan","Fri","No","F23",184.8,4,46,34.8,1.6,30,9.2,0.4,126,58.8
2019-01-04 07:15:00,2019,"Jan","Fri","No","F23",244.8,3.6,44.8,34,1.6,30.4,9.6,2,126,118.8
2019-01-04 07:30:00,2019,"Jan","Fri","No","F23",264.4,4,46,34.4,2.4,31.6,9.2,1.6,129.2,135.2
2019-01-04 07:45:00,2019,"Jan","Fri","No","F23",234.8,3.6,46.4,34.8,2.4,31.2,10,2,130.4,104.4
2019-01-04 08:00:00,2019,"Jan","Fri","No","F1",270.8,4,44.4,34,11.6,34.8,9.2,1.6,139.6,131.2
2019-01-04 08:15:00,2019,"Jan","Fri","No","F1",309.6,3.6,45.6,34.4,36,39.6,9.6,1.6,170.4,139.2
2019-01-04 08:30:00,2019,"Jan","Fri","No","F1",370.8,3.6,44.4,34,23.2,130.4,9.2,2,246.8,124
2019-01-04 08:45:00,2019,"Jan","Fri","No","F1",415.6,4,45.6,34.8,20,168.8,8.8,2.4,284.4,131.2
2019-01-04 09:00:00,2019,"Jan","Fri","No","F1",429.6,4,45.6,34.8,14.4,187.6,9.2,1.6,297.2,132.4
2019-01-04 09:15:00,2019,"Jan","Fri","No","F1",396.8,3.6,44.4,34,13.6,164.8,9.2,1.6,271.2,125.6
2019-01-04 09:30:00,2019,"Jan","Fri","No","F1",395.2,4,45.2,34.8,14.8,155.2,10.4,2,266.4,128.8
2019-01-04 09:45:00,2019,"Jan","Fri","No","F1",398,4,43.6,34,13.6,156,12.4,1.6,265.2,132.8
2019-01-04 10:00:00,2019,"Jan","Fri","No","F1",381.2,3.6,44.4,35.2,14,153.6,10.4,1.6,262.8,118.4
2019-01-04 10:15:00,2019,"Jan","Fri","No","F1",381.6,4,44.8,34.8,12.8,153.2,9.2,2,260.8,120.8
2019-01-04 10:30:00,2019,"Jan","Fri","No","F1",373.6,4,42.4,34.4,14,146,8.8,1.6,251.2,122.4
2019-01-04 10:45:00,2019,"Jan","Fri","No","F1",368,3.6,44,35.2,12.4,138.8,9.2,1.6,244.8,123.2
2019-01-04 11:00:00,2019,"Jan","Fri","No","F1",366.4,4,43.6,35.6,8,139.6,8.8,2,241.6,124.8
2019-01-04 11:15:00,2019,"Jan","Fri","No","F1",334,4,42.4,34.8,8,107.2,9.6,2,208,126
2019-01-04 11:30:00,2019,"Jan","Fri","No","F1",310,4,42.4,35.6,6,85.6,10.8,2,186.4,123.6
2019-01-04 11:45:00,2019,"Jan","Fri","No","F1",290.8,3.6,42,34.8,6,68.4,11.2,1.6,167.6,123.2
2019-01-04 12:00:00,2019,"Jan","Fri","No","F1",292.4,4,42.8,35.6,5.2,61.6,11.6,1.6,162.4,130
2019-01-04 12:15:00,2019,"Jan","Fri","No","F1",318.4,4,42.4,36,4.4,94.8,10.4,2,194,124.4
2019-01-04 12:30:00,2019,"Jan","Fri","No","F1",309.6,3.6,41.2,34.8,6,88.8,10,1.6,186,123.6
2019-01-04 12:45:00,2019,"Jan","Fri","No","F1",282.4,4,42.4,35.6,5.2,44.8,9.2,1.6,142.8,139.6
2019-01-04 13:00:00,2019,"Jan","Fri","No","F1",270.4,4,41.2,35.2,4.8,42.4,8,2,137.6,132.8
2019-01-04 13:15:00,2019,"Jan","Fri","No","F1",282.4,3.6,41.6,35.6,5.6,42.8,8.8,1.6,139.6,142.8
2019-01-04 13:30:00,2019,"Jan","Fri","No","F1",284.8,4,42.4,36,4.8,44,8.8,2,142,142.8
2019-01-04 13:45:00,2019,"Jan","Fri","No","F1",276.8,4,40.4,34.8,4.8,40.4,8,2,134.4,142.4
2019-01-04 14:00:00,2019,"Jan","Fri","No","F1",281.6,3.6,42.8,35.6,4.8,42.8,9.2,1.6,140.4,141.2
2019-01-04 14:15:00,2019,"Jan","Fri","No","F1",273.2,4,40.4,34.8,4.8,40,9.6,2,135.6,137.6
2019-01-04 14:30:00,2019,"Jan","Fri","No","F1",280.8,4,42,35.6,5.2,36.4,9.6,1.6,134.4,146.4
2019-01-04 14:45:00,2019,"Jan","Fri","No","F1",270.8,3.6,42,36,4.8,36,9.6,1.6,133.6,137.2
2019-01-04 15:00:00,2019,"Jan","Fri","No","F1",261.2,4,40.4,34.8,5.2,36.8,9.6,1.6,132.4,128.8
2019-01-04 15:15:00,2019,"Jan","Fri","No","F1",243.6,4,41.2,36,4.8,34.4,10.8,0.4,131.6,112
2019-01-04 15:30:00,2019,"Jan","Fri","No","F1",218,3.6,40,34.8,4.8,36,10,0.4,129.6,88.4
2019-01-04 15:45:00,2019,"Jan","Fri","No","F1",224.4,4,42,35.6,4.4,37.2,10,0.8,134,90.4
2019-01-04 16:00:00,2019,"Jan","Fri","No","F1",241.6,4,42.8,36,5.2,35.6,10.4,0,134,107.6
2019-01-04 16:15:00,2019,"Jan","Fri","No","F1",222.4,3.6,42,34.8,4.8,24.4,9.2,0.4,119.2,103.2
2019-01-04 16:30:00,2019,"Jan","Fri","No","F1",245.6,4,43.6,35.6,4.4,19.6,9.2,0.4,116.8,128.8
2019-01-04 16:45:00,2019,"Jan","Fri","No","F1",243.6,4,43.2,34.8,4.8,15.6,8.8,0.4,111.6,132
2019-01-04 17:00:00,2019,"Jan","Fri","No","F1",240.4,4,43.6,35.6,5.2,16.4,8.4,0,113.2,127.2
2019-01-04 17:15:00,2019,"Jan","Fri","No","F1",197.2,3.6,38.4,36,4.4,15.6,9.6,0.4,108,89.2
2019-01-04 17:30:00,2019,"Jan","Fri","No","F1",190.8,4,36,34.8,4.8,13.2,12.4,0.4,105.6,85.2
2019-01-04 17:45:00,2019,"Jan","Fri","No","F1",196.4,4,33.2,35.6,4.4,20.4,11.6,0.8,110,86.4
2019-01-04 18:00:00,2019,"Jan","Fri","No","F1",202.4,4,32.8,36,4.8,21.2,11.6,0.4,110.8,91.6
2019-01-04 18:15:00,2019,"Jan","Fri","No","F1",188.8,3.6,38,35.2,4.4,13.2,9.6,0,104,84.8
2019-01-04 18:30:00,2019,"Jan","Fri","No","F1",190.4,4,38,35.6,4.4,13.6,9.2,0.4,105.2,85.2
2019-01-04 18:45:00,2019,"Jan","Fri","No","F1",189.2,4,32.4,34.8,5.2,18.8,8.4,0.4,104,85.2
2019-01-04 19:00:00,2019,"Jan","Fri","No","F23",192,3.6,30,36,5.2,22.8,10.4,0.4,108.4,83.6
2019-01-04 19:15:00,2019,"Jan","Fri","No","F23",154.4,4,4,35.6,4.4,23.2,11.6,0,82.8,71.6
2019-01-04 19:30:00,2019,"Jan","Fri","No","F23",153.6,3.6,4,35.2,4.4,22.4,11.2,0.4,81.2,72.4
2019-01-04 19:45:00,2019,"Jan","Fri","No","F23",155.6,4,4,35.6,4.8,22,11.6,0.4,82.4,73.2
2019-01-04 20:00:00,2019,"Jan","Fri","No","F23",151.2,3.6,3.6,34.4,4.4,22.8,11.2,0.8,80.8,70.4
2019-01-04 20:15:00,2019,"Jan","Fri","No","F23",146,4,2.4,36,4.4,22,11.6,0,80.4,65.6
2019-01-04 20:30:00,2019,"Jan","Fri","No","F23",138,4,2.8,35.2,4.8,21.2,11.2,0.4,79.6,58.4
2019-01-04 20:45:00,2019,"Jan","Fri","No","F23",136.4,3.6,2.4,34.8,5.2,20,11.6,0.4,78,58.4
2019-01-04 21:00:00,2019,"Jan","Fri","No","F23",142.4,4,2.8,35.2,4.4,20.8,11.6,0.4,79.2,63.2
2019-01-04 21:15:00,2019,"Jan","Fri","No","F23",135.2,3.6,2.8,34,4.8,19.6,10.8,0,75.6,59.6
2019-01-04 21:30:00,2019,"Jan","Fri","No","F23",138.4,4,2.4,35.2,4,20.4,11.2,0.4,77.6,60.8
2019-01-04 21:45:00,2019,"Jan","Fri","No","F23",137.2,4,2.8,35.2,4.8,19.6,11.6,0.4,78.4,58.8
2019-01-04 22:00:00,2019,"Jan","Fri","No","F23",133.2,3.6,2.8,34.4,4,19.2,10.8,0.4,75.2,58
2019-01-04 22:15:00,2019,"Jan","Fri","No","F23",137.6,4,2.4,35.2,4.8,20,12,0.8,79.2,58.4
2019-01-04 22:30:00,2019,"Jan","Fri","No","F23",133.2,3.6,2.8,34,4.4,19.2,11.2,0,75.2,58
2019-01-04 22:45:00,2019,"Jan","Fri","No","F23",137.2,4,2.8,35.2,4.4,19.2,11.2,0.4,77.2,60
2019-01-04 23:00:00,2019,"Jan","Fri","No","F23",136.4,4,2.8,34.8,4,19.6,11.2,0.4,76.8,59.6
2019-01-04 23:15:00,2019,"Jan","Fri","No","F23",122.8,4,2.4,34,4.4,18.4,10.8,0.4,74.4,48.4
2019-01-04 23:30:00,2019,"Jan","Fri","No","F23",124.8,4,2.8,34.8,4.4,20.4,10.8,0,77.2,47.6
2019-01-04 23:45:00,2019,"Jan","Fri","No","F23",122.8,3.6,2.8,34.4,4,19.2,11.2,0.4,75.6,47.2
2019-01-05 00:00:00,2019,"Jan","Sat","No","F23",123.6,4,2.8,34.8,4.4,19.2,10.8,0.4,76.4,47.2
2019-01-05 00:15:00,2019,"Jan","Sat","No","F23",128,4,2.4,35.2,4.4,20.8,14.8,0.8,82.4,45.6
2019-01-05 00:30:00,2019,"Jan","Sat","No","F23",123.2,4,2.8,34,3.6,19.2,11.6,0,75.2,48
2019-01-05 00:45:00,2019,"Jan","Sat","No","F23",124,3.6,2.8,35.2,5.2,18.8,11.2,0.4,77.2,46.8
2019-01-05 01:00:00,2019,"Jan","Sat","No","F23",122.8,4,2.4,34.4,4,20,11.2,0.4,76.4,46.4
2019-01-05 01:15:00,2019,"Jan","Sat","No","F23",130,4,2.8,35.2,4.8,20.8,10.8,0.4,78.8,51.2
2019-01-05 01:30:00,2019,"Jan","Sat","No","F23",130.8,3.6,2.8,34.8,4,19.2,10.8,0,75.2,55.6
2019-01-05 01:45:00,2019,"Jan","Sat","No","F23",130,4,2.8,34.4,4,19.6,10.8,0.4,76,54
2019-01-05 02:00:00,2019,"Jan","Sat","No","F23",133.2,4,2.4,34.8,4,20,10.8,0.4,76.4,56.8
2019-01-05 02:15:00,2019,"Jan","Sat","No","F23",131.6,3.6,2.8,35.2,4.4,19.2,11.2,0.4,76.8,54.8
2019-01-05 02:30:00,2019,"Jan","Sat","No","F23",131.2,4,2.8,34,3.6,19.2,11.2,0.4,75.2,56
2019-01-05 02:45:00,2019,"Jan","Sat","No","F23",130.8,3.6,2.4,35.2,4,20,10.8,0.4,76.4,54.4
2019-01-05 03:00:00,2019,"Jan","Sat","No","F23",124.8,4,2.8,34,4,18.8,10.8,0.4,74.8,50
2019-01-05 03:15:00,2019,"Jan","Sat","No","F23",126,4,2.8,35.2,3.6,20,10.8,0.4,76.8,49.2
2019-01-05 03:30:00,2019,"Jan","Sat","No","F23",123.2,3.6,2.4,34.8,4.8,20.4,11.6,0.4,78,45.2
2019-01-05 03:45:00,2019,"Jan","Sat","No","F23",119.2,4,2.8,34,4.4,18.4,10.4,0,74,45.2
2019-01-05 04:00:00,2019,"Jan","Sat","No","F23",120.8,3.6,2.8,35.2,3.6,20,11.2,0.4,76.8,44
2019-01-05 04:15:00,2019,"Jan","Sat","No","F23",121.6,4,2.4,34,4.4,19.2,10.8,0.8,75.6,46
2019-01-05 04:30:00,2019,"Jan","Sat","No","F23",121.2,3.6,2.8,35.2,4.4,20,10.8,0.4,77.2,44
2019-01-05 04:45:00,2019,"Jan","Sat","No","F23",129.6,4,2.4,35.2,4,21.2,11.2,0,78,51.6
2019-01-05 05:00:00,2019,"Jan","Sat","No","F23",120.8,4,2.8,34,4,20.4,10.4,0.4,76,44.8
2019-01-05 05:15:00,2019,"Jan","Sat","No","F23",139.2,3.6,2.8,35.2,4.4,21.2,11.2,0.4,78.8,60.4
2019-01-05 05:30:00,2019,"Jan","Sat","No","F23",138.4,4,2.4,34,4.4,21.2,11.2,0.4,77.6,60.8
2019-01-05 05:45:00,2019,"Jan","Sat","No","F23",136.8,4,2.8,34.8,3.6,20.8,10.4,0,76.4,60.4
2019-01-05 06:00:00,2019,"Jan","Sat","No","F23",138.8,3.6,4.4,34.8,4.8,20.8,11.2,0.4,80,58.8
2019-01-05 06:15:00,2019,"Jan","Sat","No","F23",171.6,4,39.6,34,4,17.6,10.8,0.8,110.8,60.8
2019-01-05 06:30:00,2019,"Jan","Sat","No","F23",191.6,4,47.2,35.2,4.4,11.2,12,0,114,77.6
2019-01-05 06:45:00,2019,"Jan","Sat","No","F23",188.8,3.6,46.4,34,4,11.2,10,0.4,109.6,79.2
2019-01-05 07:00:00,2019,"Jan","Sat","No","F23",194.8,4,47.2,34.8,4.8,11.2,9.2,0.4,111.6,83.2
2019-01-05 07:15:00,2019,"Jan","Sat","No","F23",246.8,4,48,34.8,4.4,11.6,9.6,2,114.4,132.4
2019-01-05 07:30:00,2019,"Jan","Sat","No","F23",242.8,3.6,46,34,4,11.6,9.2,1.6,110,132.8
2019-01-05 07:45:00,2019,"Jan","Sat","No","F23",240,4,46.8,34.8,5.2,11.2,9.2,2,113.2,126.8
2019-01-05 08:00:00,2019,"Jan","Sat","No","F23",235.6,3.6,45.6,34,4.4,11.6,9.6,1.6,110.4,125.2
2019-01-05 08:15:00,2019,"Jan","Sat","No","F23",241.2,4,46,34.8,4,12,8.4,2,111.2,130
2019-01-05 08:30:00,2019,"Jan","Sat","No","F23",240,3.6,46.4,35.2,4,11.2,8.8,2,111.2,128.8
2019-01-05 08:45:00,2019,"Jan","Sat","No","F23",235.2,4,44,34,3.6,11.2,8.4,1.6,106.8,128.4
2019-01-05 09:00:00,2019,"Jan","Sat","No","F23",241.6,3.6,45.6,34.8,4.4,11.6,8.4,1.6,110,131.6
2019-01-05 09:15:00,2019,"Jan","Sat","No","F23",236.8,4,45.2,34.8,3.6,11.2,8.4,2,109.2,127.6
2019-01-05 09:30:00,2019,"Jan","Sat","No","F23",228,3.6,43.6,34,4,10.8,8,1.6,105.6,122.4
